step,training_loss,examples,groups,gain_log_mae,gain_log_rmse,gain_relative_mae,gain_relative_rmse,gain_prediction_bias_log,top1_accuracy,mean_selection_regret_log,positive_target_fraction,plane_count_min,plane_count_max,plane_count_mean
1300,0.06113210693001747,8192,512,0.16370666027069092,0.39322537183761597,35.290016174316406,927.8687133789062,-0.06762339174747467,0.455078125,0.1566976439935388,0.9573974609375,1,1255,64.97392003676471
1400,0.06684519350528717,8192,512,0.16388589143753052,0.3797476589679718,35.202327728271484,925.0032348632812,-0.029648741707205772,0.482421875,0.14036090735316975,0.9573974609375,1,1255,64.97392003676471
1500,0.051731910556554794,8192,512,0.17729312181472778,0.4273742139339447,40.89089584350586,997.843505859375,-0.04254759103059769,0.494140625,0.1465145344773191,0.9573974609375,1,1255,64.97392003676471
1600,0.011287068016827106,8192,512,0.16732867062091827,0.40710726380348206,40.14863204956055,989.4476928710938,-0.05333596467971802,0.49609375,0.13802952746482333,0.9573974609375,1,1255,64.97392003676471
1700,0.05180037021636963,8192,512,0.15749725699424744,0.3709479868412018,35.384918212890625,920.16357421875,-0.03694085031747818,0.51171875,0.12848259241582127,0.9573974609375,1,1255,64.97392003676471
1800,0.10086647421121597,8192,512,0.18157526850700378,0.4397357404232025,41.3751220703125,1003.7905883789062,-0.031954288482666016,0.513671875,0.12982106392882997,0.9573974609375,1,1255,64.97392003676471
1900,0.20986297726631165,8192,512,0.16599498689174652,0.35924670100212097,33.09070587158203,888.8668212890625,0.025106683373451233,0.541015625,0.11944571404455928,0.9573974609375,1,1255,64.97392003676471
2000,0.015772106125950813,8192,512,0.1480284035205841,0.3524908125400543,28.625343322753906,812.0750122070312,-0.054966747760772705,0.541015625,0.12391216697142227,0.9573974609375,1,1255,64.97392003676471
2100,0.07468104362487793,8192,512,0.15622641146183014,0.3597155809402466,37.85738754272461,958.2658081054688,-0.0150078646838665,0.568359375,0.10912891809857683,0.9573974609375,1,1255,64.97392003676471
2200,0.19713178277015686,8192,512,0.15013010799884796,0.33011582493782043,26.477052688598633,680.8681030273438,0.017058085650205612,0.56640625,0.10468722621590132,0.9573974609375,1,1255,64.97392003676471
2300,0.08208544552326202,8192,512,0.14982590079307556,0.3305988013744354,33.147430419921875,881.22705078125,0.0017515840008854866,0.5703125,0.10032828554540174,0.9573974609375,1,1255,64.97392003676471
2400,0.1125841960310936,8192,512,0.14655707776546478,0.3251606225967407,33.09811019897461,878.264404296875,0.006945235654711723,0.587890625,0.08628482139465632,0.9573974609375,1,1255,64.97392003676471
2500,0.052350908517837524,8192,512,0.1597430408000946,0.3235570788383484,30.690998077392578,818.6555786132812,0.05331270396709442,0.59765625,0.08151117654779227,0.9573974609375,1,1255,64.97392003676471
2600,0.02717403694987297,8192,512,0.1429884433746338,0.35207346081733704,33.40121841430664,874.3905639648438,-0.0858437567949295,0.609375,0.07427301120333141,0.9573974609375,1,1255,64.97392003676471
2700,0.006785870064049959,8192,512,0.13418418169021606,0.31077247858047485,26.557937622070312,692.9005737304688,-0.012071848846971989,0.609375,0.07288843829155667,0.9573974609375,1,1255,64.97392003676471
2800,0.22467780113220215,8192,512,0.15554755926132202,0.3389529287815094,38.04796600341797,949.7850341796875,0.02038862556219101,0.615234375,0.07197391870431602,0.9573974609375,1,1255,64.97392003676471
2900,0.015535999089479446,8192,512,0.1373491883277893,0.3026657998561859,28.37257957458496,761.5211791992188,0.006244090385735035,0.607421875,0.07000018038525013,0.9573974609375,1,1255,64.97392003676471
3000,0.052491553127765656,8192,512,0.13362516462802887,0.30424344539642334,32.990203857421875,849.2647705078125,-0.015408351086080074,0.615234375,0.06547808575123781,0.9573974609375,1,1255,64.97392003676471
3100,0.050949860364198685,8192,512,0.1484111100435257,0.30077406764030457,21.684839248657227,543.0176391601562,0.05160671845078468,0.626953125,0.06445253540732665,0.9573974609375,1,1255,64.97392003676471
3200,0.03185102343559265,8192,512,0.14092577993869781,0.31555408239364624,34.87507629394531,872.5496215820312,0.000664230203256011,0.6328125,0.06491532171639847,0.9573974609375,1,1255,64.97392003676471
3300,0.03978405520319939,8192,512,0.13116209208965302,0.30053168535232544,24.69090461730957,637.2853393554688,-0.0028627635911107063,0.638671875,0.06289002387347864,0.9573974609375,1,1255,64.97392003676471
3400,0.15078788995742798,8192,512,0.12457432597875595,0.2901117205619812,21.23455238342285,503.0592956542969,-0.019491571933031082,0.6484375,0.06331684921315173,0.9573974609375,1,1255,64.97392003676471
3500,0.04241039976477623,8192,512,0.12628668546676636,0.2868982255458832,21.723058700561523,523.67333984375,-0.0016293954104185104,0.64453125,0.06193396151502384,0.9573974609375,1,1255,64.97392003676471
3600,0.017561979591846466,8192,512,0.13228780031204224,0.2869375944137573,19.81423568725586,469.7647705078125,0.02391177788376808,0.6484375,0.060639608091150876,0.9573974609375,1,1255,64.97392003676471
3700,0.0193910151720047,8192,512,0.1264837086200714,0.3019091486930847,19.68780517578125,462.38787841796875,-0.05301342159509659,0.65234375,0.05534682443976635,0.9573974609375,1,1255,64.97392003676471
3800,0.07520502060651779,8192,512,0.13402096927165985,0.32969900965690613,37.04291534423828,919.8682250976562,-0.057492680847644806,0.6484375,0.053747461359307636,0.9573974609375,1,1255,64.97392003676471
3900,0.09164488315582275,8192,512,0.135488361120224,0.3263794481754303,15.890939712524414,295.8896789550781,-0.08122694492340088,0.6484375,0.05944322096911492,0.9573974609375,1,1255,64.97392003676471
4000,0.11888394504785538,8192,512,0.12184613198041916,0.2788569927215576,26.268203735351562,686.4097290039062,-0.006415344774723053,0.673828125,0.05235929894843139,0.9573974609375,1,1255,64.97392003676471
4100,0.01444974821060896,8192,512,0.12575340270996094,0.30112698674201965,29.464643478393555,764.5184936523438,-0.05814783275127411,0.6484375,0.05744847690948518,0.9573974609375,1,1255,64.97392003676471
4200,0.07638909667730331,8192,512,0.12010203301906586,0.28129783272743225,26.24176597595215,676.9603271484375,-0.024802878499031067,0.646484375,0.05610766157769831,0.9573974609375,1,1255,64.97392003676471
4300,0.05320132151246071,8192,512,0.13215851783752441,0.2975265681743622,35.48630905151367,888.9047241210938,0.016596129164099693,0.654296875,0.05387680101557635,0.9573974609375,1,1255,64.97392003676471
4400,0.2664239704608917,8192,512,0.12277621030807495,0.2835140526294708,30.380451202392578,770.7930297851562,-0.02740279957652092,0.6328125,0.057346378176589496,0.9573974609375,1,1255,64.97392003676471
4500,0.13401192426681519,8192,512,0.12068547308444977,0.2869534492492676,31.44502830505371,825.7249145507812,-0.02602299116551876,0.66796875,0.0519776748114964,0.9573974609375,1,1255,64.97392003676471
4600,0.03632616624236107,8192,512,0.11723318696022034,0.2746460735797882,22.37525177001953,570.4649047851562,-0.03524620458483696,0.671875,0.05054358538473025,0.9573974609375,1,1255,64.97392003676471
4700,0.0397212840616703,8192,512,0.11803934723138809,0.26570987701416016,29.580303192138672,771.4164428710938,-0.006271904334425926,0.630859375,0.05913490462262416,0.9573974609375,1,1255,64.97392003676471
4800,0.0246715247631073,8192,512,0.12074103951454163,0.27110496163368225,31.099933624267578,802.26806640625,0.0015452986117452383,0.646484375,0.05414332381769782,0.9573974609375,1,1255,64.97392003676471
4900,0.07393883913755417,8192,512,0.12168620526790619,0.279268741607666,34.688270568847656,884.5729370117188,-0.001938545610755682,0.6484375,0.055413486108591314,0.9573974609375,1,1255,64.97392003676471
5000,0.02798926644027233,8192,512,0.12496594339609146,0.2731703221797943,27.227893829345703,700.6727294921875,0.021591253578662872,0.658203125,0.05093627938913414,0.9573974609375,1,1255,64.97392003676471
5100,0.7963131666183472,8192,512,0.11419539898633957,0.2575274407863617,23.43020248413086,598.0293579101562,-0.0028581288643181324,0.6484375,0.052227616441086866,0.9573974609375,1,1255,64.97392003676471
5200,0.06919822841882706,8192,512,0.11394719779491425,0.2578248977661133,25.214447021484375,670.683837890625,-0.01688605174422264,0.640625,0.059763732613646425,0.9573974609375,1,1255,64.97392003676471
5300,0.02028500661253929,8192,512,0.11533897370100021,0.2636120915412903,33.04585647583008,846.2389526367188,-0.005457764957100153,0.646484375,0.05287683123606257,0.9573974609375,1,1255,64.97392003676471
5400,0.04048842564225197,8192,512,0.11458276212215424,0.2760471999645233,29.676925659179688,803.3030395507812,-0.0487779900431633,0.6484375,0.056277983014297206,0.9573974609375,1,1255,64.97392003676471
5500,0.015146465040743351,8192,512,0.13063988089561462,0.32474520802497864,27.90674591064453,702.5017700195312,-0.0841619074344635,0.646484375,0.05205265028052963,0.9573974609375,1,1255,64.97392003676471
5600,0.19904518127441406,8192,512,0.11112440377473831,0.25512924790382385,18.855724334716797,449.644287109375,-0.003289623185992241,0.6640625,0.04955228415201418,0.9573974609375,1,1255,64.97392003676471
5700,0.027706174179911613,8192,512,0.10898944735527039,0.24840794503688812,20.47739601135254,475.3370666503906,-0.012156903743743896,0.650390625,0.05406230739026796,0.9573974609375,1,1255,64.97392003676471
5800,0.00879604835063219,8192,512,0.1252356320619583,0.3061695098876953,14.422112464904785,282.57537841796875,-0.0643773078918457,0.6640625,0.05182061683444772,0.9573974609375,1,1255,64.97392003676471
5900,0.004063512664288282,8192,512,0.10944487154483795,0.24971643090248108,26.959196090698242,704.3883666992188,-0.01119046937674284,0.658203125,0.051679347445315216,0.9573974609375,1,1255,64.97392003676471
6000,0.11107908934354782,8192,512,0.1055193543434143,0.24129536747932434,26.94624137878418,716.8772583007812,-0.017475733533501625,0.654296875,0.053193280793493614,0.9573974609375,1,1255,64.97392003676471
6100,12.912906646728516,8192,512,0.11216800659894943,0.27093619108200073,62.26948547363281,1381.17138671875,-0.014829190447926521,0.65625,0.04914676105545368,0.9573974609375,1,1255,64.97392003676471
6200,0.04336465150117874,8192,512,0.12593883275985718,0.2885116934776306,51.17025375366211,1324.987060546875,0.036545198410749435,0.658203125,0.053057520170114,0.9573974609375,1,1255,64.97392003676471
6300,0.019081059843301773,8192,512,0.1144188866019249,0.27294600009918213,96.26299285888672,2270.291015625,0.013012083247303963,0.669921875,0.048171364891459234,0.9573974609375,1,1255,64.97392003676471
6400,0.02295909821987152,8192,512,0.10377462953329086,0.24331852793693542,16.90271759033203,402.3480224609375,-0.01716538704931736,0.66796875,0.04931161577405874,0.9573974609375,1,1255,64.97392003676471
6500,0.027217362076044083,8192,512,0.112905353307724,0.2697201073169708,28.209333419799805,750.918701171875,-0.0573849156498909,0.662109375,0.05017579975537956,0.9573974609375,1,1255,64.97392003676471
6600,0.07814808189868927,8192,512,0.1116923987865448,0.2487240582704544,18.877138137817383,472.8064880371094,-0.0055842166766524315,0.658203125,0.05246029794216156,0.9573974609375,1,1255,64.97392003676471
6700,0.023637279868125916,8192,512,0.1032649576663971,0.23415878415107727,26.9964599609375,695.2604370117188,-0.016602423042058945,0.65625,0.04832112597068772,0.9573974609375,1,1255,64.97392003676471
6800,0.019273025915026665,8192,512,0.10227905958890915,0.23061035573482513,29.213335037231445,766.0313110351562,-0.013369005173444748,0.66796875,0.04716922219085973,0.9573974609375,1,1255,64.97392003676471
6900,0.014180522412061691,8192,512,0.10989075154066086,0.2627301812171936,22.755502700805664,578.530517578125,-0.04089571535587311,0.66796875,0.047475099068833515,0.9573974609375,1,1255,64.97392003676471
7000,0.007409554440528154,8192,512,0.10426566004753113,0.24428078532218933,28.173532485961914,722.6316528320312,-0.030938072130084038,0.66796875,0.0484922628820641,0.9573974609375,1,1255,64.97392003676471
7100,0.026829689741134644,8192,512,0.1012483537197113,0.2254706621170044,20.664966583251953,533.1891479492188,-0.0014201407320797443,0.66796875,0.049992763641057536,0.9573974609375,1,1255,64.97392003676471
7200,0.0060495417565107346,8192,512,0.12633754312992096,0.30765417218208313,27.934741973876953,708.375732421875,-0.08702199161052704,0.654296875,0.049801493107224815,0.9573974609375,1,1255,64.97392003676471
7300,0.047594234347343445,8192,512,0.09873542189598083,0.21901963651180267,17.816558837890625,428.9214172363281,-0.011958577670156956,0.673828125,0.0480162315943744,0.9573974609375,1,1255,64.97392003676471
7400,0.007961242459714413,8192,512,0.11574302613735199,0.2731447219848633,175.93392944335938,5147.2822265625,0.025213181972503662,0.669921875,0.04768705737660639,0.9573974609375,1,1255,64.97392003676471
7500,0.029751252382993698,8192,512,0.09817211329936981,0.21190986037254333,19.30194664001465,485.0330505371094,-0.0026837275363504887,0.677734375,0.0461039670772152,0.9573974609375,1,1255,64.97392003676471
7600,0.015065465122461319,8192,512,0.10229514539241791,0.22450675070285797,27.072229385375977,668.0255126953125,-0.007956840097904205,0.6640625,0.05032979301904561,0.9573974609375,1,1255,64.97392003676471
7700,0.21909099817276,8192,512,0.11499658226966858,0.275620698928833,26.726930618286133,668.7401733398438,-0.025675421580672264,0.654296875,0.04870828607818112,0.9573974609375,1,1255,64.97392003676471
7800,0.0052566733211278915,8192,512,0.09704499691724777,0.2155291587114334,10.332601547241211,225.0985870361328,-0.013050870038568974,0.666015625,0.04956017567019444,0.9573974609375,1,1255,64.97392003676471
7900,0.022444352507591248,8192,512,0.10033666342496872,0.22556503117084503,17.429729461669922,377.3617858886719,-0.002037137746810913,0.66015625,0.049786666422733106,0.9573974609375,1,1255,64.97392003676471
8000,0.24554647505283356,8192,512,0.09799399971961975,0.21941055357456207,13.25013542175293,297.6974792480469,-0.00453846575692296,0.66796875,0.048564225842710584,0.9573974609375,1,1255,64.97392003676471
8100,0.0132164740934968,8192,512,0.11357469856739044,0.2782595455646515,33.27214431762695,831.2549438476562,-0.04703151434659958,0.658203125,0.0484804519219324,0.9573974609375,1,1255,64.97392003676471
8200,0.0719972774386406,8192,512,0.0990433320403099,0.22319723665714264,17.24517250061035,459.8391418457031,-0.008428486995398998,0.65625,0.048947489689453505,0.9573974609375,1,1255,64.97392003676471
8300,0.03024481050670147,8192,512,0.10362745821475983,0.24269379675388336,16.22229766845703,381.85198974609375,-0.028471317142248154,0.662109375,0.047250849471311085,0.9573974609375,1,1255,64.97392003676471
8400,0.009885294362902641,8192,512,0.10363726317882538,0.2384043037891388,68.7013168334961,1497.4813232421875,-0.007919379509985447,0.6796875,0.04478835593909025,0.9573974609375,1,1255,64.97392003676471
8500,0.03437409549951553,8192,512,0.09918084740638733,0.21749275922775269,13.973323822021484,311.8727722167969,0.006476028822362423,0.66796875,0.04896369141351897,0.9573974609375,1,1255,64.97392003676471
8600,0.061329398304224014,8192,512,0.10262349247932434,0.23500703275203705,25.221078872680664,612.7714233398438,-0.015361344441771507,0.666015625,0.048553939603152685,0.9573974609375,1,1255,64.97392003676471
8700,0.06674185395240784,8192,512,0.09974855184555054,0.23047156631946564,22.417444229125977,545.6030883789062,-0.03551413118839264,0.666015625,0.048325124429538846,0.9573974609375,1,1255,64.97392003676471
8800,0.013491985388100147,8192,512,0.09695843607187271,0.21802197396755219,16.401294708251953,390.8108215332031,-0.01659337803721428,0.66015625,0.04902183372178115,0.9573974609375,1,1255,64.97392003676471
8900,0.3512432277202606,8192,512,0.1097097098827362,0.23899026215076447,31.657787322998047,764.1544189453125,0.014034089632332325,0.666015625,0.0498583820881322,0.9573974609375,1,1255,64.97392003676471
9000,0.010516186244785786,8192,512,0.097577303647995,0.21758264303207397,20.637300491333008,453.84814453125,-0.007961282506585121,0.671875,0.04616669466486201,0.9573974609375,1,1255,64.97392003676471
9100,0.0074119786731898785,8192,512,0.10168865323066711,0.21950019896030426,12.440403938293457,283.1730651855469,0.013968555256724358,0.677734375,0.04829905222868547,0.9573974609375,1,1255,64.97392003676471
9200,0.055888958275318146,8192,512,0.0999009907245636,0.22306573390960693,31.07198143005371,888.4051513671875,0.006810739170759916,0.67578125,0.04643266290077008,0.9573974609375,1,1255,64.97392003676471
9300,0.016087770462036133,8192,512,0.10694906115531921,0.25049179792404175,12.293134689331055,223.53749084472656,-0.04433128982782364,0.677734375,0.0450395263324026,0.9573974609375,1,1255,64.97392003676471
9400,0.1345302313566208,8192,512,0.10485044121742249,0.24292077124118805,30.692689895629883,763.8475952148438,-0.022080358117818832,0.671875,0.04487775170127861,0.9573974609375,1,1255,64.97392003676471
9500,0.2067858874797821,8192,512,0.096019446849823,0.2151697427034378,14.952529907226562,359.163330078125,-0.02185520902276039,0.671875,0.04648728070606012,0.9573974609375,1,1255,64.97392003676471
9600,0.03675352782011032,8192,512,0.09901227056980133,0.22743695974349976,20.1682186126709,465.9573059082031,-0.0283338725566864,0.66796875,0.04665629922237713,0.9573974609375,1,1255,64.97392003676471
9700,0.01786753162741661,8192,512,0.10004960000514984,0.22464412450790405,14.744726181030273,292.44622802734375,-0.019402513280510902,0.662109375,0.0481099600365269,0.9573974609375,1,1255,64.97392003676471
9800,0.018384061753749847,8192,512,0.10276365280151367,0.23608291149139404,80.14466094970703,2058.45556640625,-0.012600567191839218,0.6875,0.04546356460195966,0.9573974609375,1,1255,64.97392003676471
9900,0.03023836761713028,8192,512,0.10264407843351364,0.24470382928848267,117.80133056640625,2705.42041015625,-0.0007227351889014244,0.67578125,0.045700471906457096,0.9573974609375,1,1255,64.97392003676471
10000,0.0651848316192627,8192,512,0.105901338160038,0.24366244673728943,96.88925170898438,2266.3779296875,0.019366057589650154,0.6796875,0.04357720946427435,0.9573974609375,1,1255,64.97392003676471
10100,0.01737837865948677,8192,512,0.09572243690490723,0.2176111787557602,27.626445770263672,629.6555786132812,-0.01619732193648815,0.673828125,0.048023909781477414,0.9573974609375,1,1255,64.97392003676471
10200,0.02506224252283573,8192,512,0.10268180072307587,0.23006893694400787,20.62818145751953,556.9752197265625,-0.006755155511200428,0.677734375,0.04591006437840406,0.9573974609375,1,1255,64.97392003676471
10300,0.013896049931645393,8192,512,0.09917259216308594,0.21497051417827606,15.151784896850586,324.1895446777344,0.0051554124802351,0.68359375,0.044110086862929165,0.9573974609375,1,1255,64.97392003676471
10400,0.03197839483618736,8192,512,0.09934306144714355,0.23071764409542084,11.471025466918945,228.62437438964844,-0.040733493864536285,0.6796875,0.044386896668584086,0.9573974609375,1,1255,64.97392003676471
10500,0.055978816002607346,8192,512,0.1142115369439125,0.24532568454742432,13.87903118133545,343.2109680175781,0.02699398435652256,0.685546875,0.044922784945811145,0.9573974609375,1,1255,64.97392003676471
10600,0.027702342718839645,8192,512,0.09629243612289429,0.223157599568367,52.73536682128906,1233.0855712890625,-0.013195249252021313,0.69140625,0.040610620424558874,0.9573974609375,1,1255,64.97392003676471
10700,0.01464878674596548,8192,512,0.09574945271015167,0.21247313916683197,19.330520629882812,390.4252624511719,-0.00309250270947814,0.69140625,0.04037613692344166,0.9573974609375,1,1255,64.97392003676471
10800,0.010140109807252884,8192,512,0.0971168801188469,0.22612668573856354,28.937488555908203,665.4765014648438,-0.012648424133658409,0.6953125,0.042160821409197524,0.9573974609375,1,1255,64.97392003676471
10900,0.0207670908421278,8192,512,0.09559546411037445,0.21973489224910736,28.965208053588867,711.0115356445312,-0.03273339197039604,0.6875,0.04090038878348423,0.9573974609375,1,1255,64.97392003676471
11000,0.00781568419188261,8192,512,0.10069689154624939,0.22289782762527466,86.68380737304688,2964.11376953125,0.011925674974918365,0.68359375,0.0447292995013413,0.9573974609375,1,1255,64.97392003676471
11100,0.011654920876026154,8192,512,0.10135486721992493,0.2278900444507599,75.94540405273438,1796.0965576171875,0.0096025001257658,0.68359375,0.04238261206774041,0.9573974609375,1,1255,64.97392003676471
11200,0.038304537534713745,8192,512,0.09894949942827225,0.23033536970615387,16.22627067565918,379.15179443359375,-0.029963701963424683,0.69140625,0.04467866805498488,0.9573974609375,1,1255,64.97392003676471
11300,0.3208027780056,8192,512,0.09380709379911423,0.21084654331207275,36.464515686035156,938.004150390625,-0.014249301515519619,0.689453125,0.04199384581443155,0.9573974609375,1,1255,64.97392003676471
11400,0.01301532331854105,8192,512,0.10609588772058487,0.2527235448360443,15.831208229064941,377.8667297363281,-0.05971277877688408,0.685546875,0.044036958352080546,0.9573974609375,1,1255,64.97392003676471
11500,0.04576937109231949,8192,512,0.11483680456876755,0.25204306840896606,20.249679565429688,524.1334228515625,0.04158691316843033,0.6796875,0.04338861619180534,0.9573974609375,1,1255,64.97392003676471
11600,0.012788570486009121,8192,512,0.09537725895643234,0.21965046226978302,17.727962493896484,465.19635009765625,-0.007894575595855713,0.697265625,0.040327188224182464,0.9573974609375,1,1255,64.97392003676471
11700,0.009196114726364613,8192,512,0.1017092913389206,0.22375333309173584,29.437335968017578,766.9181518554688,-0.017861997708678246,0.68359375,0.04203711877926253,0.9573974609375,1,1255,64.97392003676471
11800,0.08753756433725357,8192,512,0.10688987374305725,0.2598670721054077,34.76884460449219,692.4038696289062,-0.032166481018066406,0.69140625,0.04337921732803807,0.9573974609375,1,1255,64.97392003676471
11900,0.03744259476661682,8192,512,0.09525671601295471,0.21335802972316742,17.689453125,447.8700866699219,-0.0098241176456213,0.689453125,0.04175303153897403,0.9573974609375,1,1255,64.97392003676471
12000,0.35097548365592957,8192,512,0.09987538307905197,0.22196687757968903,86.57877349853516,2166.366455078125,0.005217386409640312,0.697265625,0.040856392930436414,0.9573974609375,1,1255,64.97392003676471
12100,0.010674444027245045,8192,512,0.1051383838057518,0.24932657182216644,12.00855827331543,214.13990783691406,-0.02937314659357071,0.701171875,0.0412817047763383,0.9573974609375,1,1255,64.97392003676471
12200,0.014247264713048935,8192,512,0.10217264294624329,0.2314559817314148,14.712210655212402,334.3675537109375,-0.0005268873646855354,0.701171875,0.04100983550597448,0.9573974609375,1,1255,64.97392003676471
12300,0.06077035516500473,8192,512,0.09243954718112946,0.19968891143798828,11.334514617919922,232.78541564941406,-0.01911216229200363,0.69140625,0.041618743824074045,0.9573974609375,1,1255,64.97392003676471
12400,0.14516671001911163,8192,512,0.0982445776462555,0.22860509157180786,12.221107482910156,240.32920837402344,-0.035898953676223755,0.693359375,0.0412129589531105,0.9573974609375,1,1255,64.97392003676471
12500,0.037711966782808304,8192,512,0.094024658203125,0.21242354810237885,67.03185272216797,1773.4595947265625,-0.015214955434203148,0.6953125,0.04212020699924324,0.9573974609375,1,1255,64.97392003676471
12600,0.005883713718503714,8192,512,0.0924997478723526,0.20560277998447418,13.82707691192627,269.6622314453125,-0.0025521849747747183,0.701171875,0.03946937057480682,0.9573974609375,1,1255,64.97392003676471
12700,0.04335679113864899,8192,512,0.09250322729349136,0.20093879103660583,10.198725700378418,231.65985107421875,-0.013003227300941944,0.69921875,0.04022567847277969,0.9573974609375,1,1255,64.97392003676471
12800,0.024966193363070488,8192,512,0.09620837867259979,0.21414639055728912,51.1993408203125,1133.5975341796875,0.011719964444637299,0.705078125,0.03916014957940206,0.9573974609375,1,1255,64.97392003676471
12900,0.007971982471644878,8192,512,0.09433933347463608,0.20446710288524628,44.72165298461914,1274.6031494140625,-0.0095147043466568,0.705078125,0.03700997195846867,0.9573974609375,1,1255,64.97392003676471
13000,0.031470902264118195,8192,512,0.09275814890861511,0.19939325749874115,22.14569091796875,500.6557312011719,-0.0053308927454054356,0.705078125,0.038684523780830204,0.9573974609375,1,1255,64.97392003676471
13100,0.06408783793449402,8192,512,0.09812840819358826,0.23092588782310486,13.26737117767334,246.516357421875,-0.0337865985929966,0.705078125,0.038322907450492494,0.9573974609375,1,1255,64.97392003676471
13200,0.0883684903383255,8192,512,0.09229082614183426,0.2087838500738144,18.557008743286133,475.81964111328125,-0.014779533259570599,0.703125,0.041411245765630156,0.9573974609375,1,1255,64.97392003676471
13300,0.015063201077282429,8192,512,0.08899996429681778,0.19403620064258575,11.492335319519043,221.2686309814453,-0.011619498953223228,0.71484375,0.037733670687885024,0.9573974609375,1,1255,64.97392003676471
13400,0.0364856943488121,8192,512,0.0952325165271759,0.2191866934299469,25.67168426513672,631.4471435546875,-0.024733349680900574,0.7109375,0.03840942106762668,0.9573974609375,1,1255,64.97392003676471
13500,0.04683705419301987,8192,512,0.09270906448364258,0.19909904897212982,22.421104431152344,555.5999755859375,0.008220236748456955,0.705078125,0.039030507010465953,0.9573974609375,1,1255,64.97392003676471
13600,0.0728338286280632,8192,512,0.09433078020811081,0.21516677737236023,18.00241470336914,418.96539306640625,-0.027329018339514732,0.708984375,0.0383363227447262,0.9573974609375,1,1255,64.97392003676471
13700,0.023046590387821198,8192,512,0.09853683412075043,0.2271801233291626,27.784778594970703,659.998779296875,-0.035252224653959274,0.705078125,0.04234737493970897,0.9573974609375,1,1255,64.97392003676471
13800,0.02312922663986683,8192,512,0.10103766620159149,0.24644041061401367,31.82909393310547,770.41943359375,-0.04513169080018997,0.7109375,0.0424320139863994,0.9573974609375,1,1255,64.97392003676471
13900,2.57828426361084,8192,512,0.09694641828536987,0.22385729849338531,18.14767837524414,368.54083251953125,-0.031798966228961945,0.708984375,0.03729760297574103,0.9573974609375,1,1255,64.97392003676471
14000,0.25439321994781494,8192,512,0.09305371344089508,0.2027820497751236,45.66440963745117,1281.2677001953125,0.005860641598701477,0.70703125,0.039741426648106426,0.9573974609375,1,1255,64.97392003676471
14100,0.0033914532978087664,8192,512,0.08990836143493652,0.19600635766983032,10.216938972473145,188.0438995361328,-0.021927598863840103,0.70703125,0.041111889033345506,0.9573974609375,1,1255,64.97392003676471
