step,training_loss,examples,groups,gain_log_mae,gain_log_rmse,gain_relative_mae,gain_relative_rmse,gain_prediction_bias_log,top1_accuracy,mean_selection_regret_log,positive_target_fraction,plane_count_min,plane_count_max,plane_count_mean
3250,0.43624383211135864,2048,256,0.18649286031723022,0.3875613808631897,1.1285403966903687,7.410799503326416,-0.00424555316567421,0.53515625,0.10605802480858983,0.7275390625,1,1137,83.140625
3500,0.03649557754397392,2048,256,0.1771083027124405,0.37824395298957825,1.0804815292358398,7.0885820388793945,-0.01962723396718502,0.53515625,0.10502590481337393,0.7275390625,1,1137,83.140625
3750,0.05361004173755646,2048,256,0.18104442954063416,0.3971257507801056,1.1387375593185425,6.718488693237305,-0.004504436161369085,0.546875,0.09286914411495673,0.7275390625,1,1137,83.140625
4000,0.14381957054138184,2048,256,0.17780694365501404,0.3725298047065735,1.0663137435913086,6.851048469543457,-0.007360043935477734,0.5390625,0.10263125028723152,0.7275390625,1,1137,83.140625
4250,0.022850574925541878,2048,256,0.18099406361579895,0.37580978870391846,1.0841398239135742,6.856579780578613,0.007180404849350452,0.5390625,0.09569321042363299,0.7275390625,1,1137,83.140625
4500,0.2806180417537689,2048,256,0.18132226169109344,0.38665080070495605,1.0853204727172852,6.661834239959717,-0.005858590826392174,0.55859375,0.09233295417652698,0.7275390625,1,1137,83.140625
4750,0.029815180227160454,2048,256,0.18046383559703827,0.38171741366386414,1.1277636289596558,7.41151237487793,-0.0269068144261837,0.5703125,0.09948288067971589,0.7275390625,1,1137,83.140625
5000,0.20631931722164154,2048,256,0.18028384447097778,0.396172434091568,1.1675055027008057,6.790202617645264,0.015680864453315735,0.55859375,0.08791908196144504,0.7275390625,1,1137,83.140625
5250,0.04454093053936958,2048,256,0.17245812714099884,0.3815605640411377,1.081108570098877,6.501182556152344,-0.017380502074956894,0.5390625,0.0977818207393284,0.7275390625,1,1137,83.140625
5500,0.06676165014505386,2048,256,0.18704277276992798,0.38358399271965027,1.1342651844024658,7.334279537200928,0.0009448053315281868,0.5625,0.09608405204926385,0.7275390625,1,1137,83.140625
5750,0.13789759576320648,2048,256,0.17730379104614258,0.3703055679798126,1.083866000175476,6.619174480438232,0.011444702744483948,0.53125,0.09381686947017442,0.7275390625,1,1137,83.140625
6000,0.0602988675236702,2048,256,0.16762149333953857,0.37445640563964844,1.052992820739746,6.847397327423096,-0.03981243073940277,0.546875,0.09532234526704997,0.7275390625,1,1137,83.140625
6250,0.4483445882797241,2048,256,0.17640943825244904,0.3675727844238281,1.092660903930664,7.012269973754883,0.0011134184896945953,0.5625,0.09119391057174653,0.7275390625,1,1137,83.140625
6500,0.025870230048894882,2048,256,0.1662062704563141,0.3653305172920227,1.0618685483932495,6.577197074890137,-0.029039613902568817,0.5546875,0.09490182537410874,0.7275390625,1,1137,83.140625
6750,0.07627557963132858,2048,256,0.17559462785720825,0.36447620391845703,1.0779619216918945,6.855508804321289,0.017377594485878944,0.57421875,0.09303922823164612,0.7275390625,1,1137,83.140625
7000,0.034956611692905426,2048,256,0.17408812046051025,0.361685186624527,1.078355312347412,7.057066440582275,0.0038465214893221855,0.55859375,0.10531603713752702,0.7275390625,1,1137,83.140625
7250,0.013259022496640682,2048,256,0.17119741439819336,0.36825212836265564,1.0811622142791748,7.010891914367676,-0.012324968352913857,0.58203125,0.09973353371606208,0.7275390625,1,1137,83.140625
7500,0.02168630249798298,2048,256,0.16864590346813202,0.370207279920578,1.0785014629364014,6.960417747497559,-0.019568180665373802,0.56640625,0.10287205845816061,0.7275390625,1,1137,83.140625
7750,0.015680665150284767,2048,256,0.17600610852241516,0.3997040092945099,1.2842049598693848,7.405661106109619,0.01662791147828102,0.55859375,0.09790062200045213,0.7275390625,1,1137,83.140625
8000,0.161734938621521,2048,256,0.17130380868911743,0.38013437390327454,1.120849370956421,6.694886207580566,0.0021979110315442085,0.5546875,0.0975408675512881,0.7275390625,1,1137,83.140625
8250,0.16566909849643707,2048,256,0.16907280683517456,0.36061403155326843,1.0577905178070068,6.946638107299805,-0.004938696511089802,0.5546875,0.10163806838681921,0.7275390625,1,1137,83.140625
8500,0.008096680976450443,2048,256,0.17206227779388428,0.36096614599227905,1.0584064722061157,6.855416774749756,0.005058608017861843,0.5546875,0.10882728917931672,0.7275390625,1,1137,83.140625
8750,0.011043732054531574,2048,256,0.16841763257980347,0.37354031205177307,1.089787483215332,6.722397327423096,-0.006904701702296734,0.5859375,0.10021275132748997,0.7275390625,1,1137,83.140625
9000,0.0060518113896250725,2048,256,0.1667800098657608,0.35521936416625977,1.047882080078125,6.9080657958984375,-0.021025365218520164,0.5390625,0.12211619761365,0.7275390625,1,1137,83.140625
9250,0.042210277169942856,2048,256,0.16630500555038452,0.37195712327957153,1.1435813903808594,6.767746925354004,0.005027014762163162,0.5703125,0.09998394121066667,0.7275390625,1,1137,83.140625
9500,0.0883404016494751,2048,256,0.16794511675834656,0.3569258749485016,1.0525403022766113,6.846051216125488,-0.0005432618781924248,0.56640625,0.10171924250607844,0.7275390625,1,1137,83.140625
9750,0.09818057715892792,2048,256,0.17036131024360657,0.38822588324546814,1.118818998336792,6.535833835601807,-0.03308963030576706,0.57421875,0.10121803017682396,0.7275390625,1,1137,83.140625
10000,0.05539494752883911,2048,256,0.16544771194458008,0.366131991147995,1.1068671941757202,6.364230632781982,0.012568028643727303,0.578125,0.1004059983388288,0.7275390625,1,1137,83.140625
10250,0.06664472073316574,2048,256,0.16668179631233215,0.3559442162513733,1.0632236003875732,7.012551307678223,-0.024720504879951477,0.5625,0.09983318974263966,0.7275390625,1,1137,83.140625
10500,0.05290687829256058,2048,256,0.16331155598163605,0.34932535886764526,1.0222511291503906,6.552378177642822,-0.009262673556804657,0.52734375,0.11008749979373533,0.7275390625,1,1137,83.140625
10750,0.10365431755781174,2048,256,0.17108017206192017,0.3629024922847748,1.0395116806030273,6.52248477935791,0.019725486636161804,0.55859375,0.09716260879940819,0.7275390625,1,1137,83.140625
11000,0.018380260095000267,2048,256,0.16347754001617432,0.3501577377319336,1.0294229984283447,6.621522426605225,0.001853093970566988,0.57421875,0.09427066480566282,0.7275390625,1,1137,83.140625
11250,0.020729290321469307,2048,256,0.16393324732780457,0.3559821546077728,1.047143578529358,6.743379592895508,-0.006350273732095957,0.58203125,0.09493877686327323,0.7275390625,1,1137,83.140625
11500,0.06718579679727554,2048,256,0.1620882749557495,0.34514090418815613,1.031236171722412,6.612799167633057,0.004554992541670799,0.5625,0.09363091309205629,0.7275390625,1,1137,83.140625
11750,0.041091322898864746,2048,256,0.16990292072296143,0.3528679311275482,1.0434626340866089,6.696253299713135,0.015919985249638557,0.57421875,0.09614750754553825,0.7275390625,1,1137,83.140625
12000,0.228353351354599,2048,256,0.165256068110466,0.38352733850479126,1.0942366123199463,6.610996246337891,-0.041101522743701935,0.57421875,0.09463460063852835,0.7275390625,1,1137,83.140625
12250,0.009932675398886204,2048,256,0.16966210305690765,0.3488982617855072,1.0322704315185547,6.3702073097229,0.02954198606312275,0.546875,0.11195255149505101,0.7275390625,1,1137,83.140625
12500,0.05383714288473129,2048,256,0.16233965754508972,0.3460496962070465,1.0359587669372559,6.398717403411865,0.011377008631825447,0.546875,0.1036228686425602,0.7275390625,1,1137,83.140625
12750,0.021311001852154732,2048,256,0.1769924759864807,0.3588077425956726,1.05657958984375,6.635580062866211,0.03519509360194206,0.5703125,0.10356727104226593,0.7275390625,1,1137,83.140625
13000,0.07046714425086975,2048,256,0.16721591353416443,0.3465654253959656,1.048473596572876,6.892943859100342,0.0020784493535757065,0.55078125,0.11011896062700544,0.7275390625,1,1137,83.140625
13250,0.026723111048340797,2048,256,0.16182085871696472,0.3547224700450897,1.0510050058364868,6.397706031799316,0.0037674312479794025,0.60546875,0.08389453722338658,0.7275390625,1,1137,83.140625
13500,0.14655350148677826,2048,256,0.16491621732711792,0.3508481979370117,1.0409679412841797,6.432136535644531,0.012303195893764496,0.59765625,0.09536630076763686,0.7275390625,1,1137,83.140625
13750,0.036326561123132706,2048,256,0.16302944719791412,0.3541005253791809,1.0368705987930298,6.664391994476318,-0.00868532806634903,0.58984375,0.08606388735643122,0.7275390625,1,1137,83.140625
14000,0.3064602017402649,2048,256,0.17649340629577637,0.3549745976924896,1.0587635040283203,6.917593479156494,0.01278589852154255,0.5625,0.10217174194986,0.7275390625,1,1137,83.140625
14250,0.03893539309501648,2048,256,0.16026824712753296,0.36211416125297546,1.0538456439971924,6.558629035949707,-0.009417933411896229,0.59375,0.09384478157153353,0.7275390625,1,1137,83.140625
14500,0.028072379529476166,2048,256,0.16485893726348877,0.37391528487205505,1.067214012145996,6.6799397468566895,-0.012542588636279106,0.5625,0.09154013053921517,0.7275390625,1,1137,83.140625
14750,0.12991835176944733,2048,256,0.16394159197807312,0.3538690507411957,1.0602562427520752,6.968459606170654,-0.0005305660888552666,0.57421875,0.09660824009915814,0.7275390625,1,1137,83.140625
15000,0.11084727197885513,2048,256,0.16566237807273865,0.3496321737766266,1.0341854095458984,6.484223365783691,0.022878360003232956,0.578125,0.09498310496564955,0.7275390625,1,1137,83.140625
15250,0.024033639580011368,2048,256,0.1651298999786377,0.35186633467674255,1.032627820968628,6.595742225646973,0.01205492578446865,0.6015625,0.08524410490645096,0.7275390625,1,1137,83.140625
15500,0.05447139963507652,2048,256,0.15551099181175232,0.3501775860786438,1.0167906284332275,6.198212623596191,-0.008256861008703709,0.58203125,0.09748139909061138,0.7275390625,1,1137,83.140625
15750,0.06245729327201843,2048,256,0.16443480551242828,0.3576348125934601,1.0372706651687622,6.546682834625244,0.008024198934435844,0.58984375,0.08977569763374049,0.7275390625,1,1137,83.140625
16000,0.015042422339320183,2048,256,0.16077488660812378,0.34997302293777466,1.010509967803955,6.1736602783203125,-0.002557210624217987,0.56640625,0.09558175067650154,0.7275390625,1,1137,83.140625
16250,0.025032542645931244,2048,256,0.16311436891555786,0.35695141553878784,1.0516784191131592,6.3394999504089355,0.0064628031104803085,0.5859375,0.09226060476794373,0.7275390625,1,1137,83.140625
16500,0.17116041481494904,2048,256,0.15549242496490479,0.3442189693450928,1.0114221572875977,6.386180400848389,-0.016469353809952736,0.5859375,0.09756251434737351,0.7275390625,1,1137,83.140625
16750,0.015746818855404854,2048,256,0.1597193032503128,0.3479374349117279,1.0297508239746094,6.776371955871582,-0.0300208181142807,0.5625,0.09857745355111547,0.7275390625,1,1137,83.140625
17000,0.018519558012485504,2048,256,0.16944439709186554,0.3473692238330841,1.0263333320617676,6.432016372680664,0.024815641343593597,0.58984375,0.09927941512432881,0.7275390625,1,1137,83.140625
17250,0.04291734844446182,2048,256,0.1718023121356964,0.357464075088501,1.0703790187835693,6.715346336364746,0.03112614154815674,0.58984375,0.08998249481373932,0.7275390625,1,1137,83.140625
17500,0.049557190388441086,2048,256,0.16615819931030273,0.35776469111442566,1.0772477388381958,6.515769004821777,0.02235206961631775,0.5859375,0.09220879341592081,0.7275390625,1,1137,83.140625
17750,0.044412825256586075,2048,256,0.16223932802677155,0.3529755175113678,1.0397922992706299,6.2431254386901855,0.005437735468149185,0.578125,0.09152453920978587,0.7275390625,1,1137,83.140625
18000,0.16537833213806152,2048,256,0.15622475743293762,0.348514586687088,1.0404009819030762,6.722908020019531,-0.022316824644804,0.5703125,0.10846058002789505,0.7275390625,1,1137,83.140625
18250,0.03078003227710724,2048,256,0.17064562439918518,0.35185593366622925,1.0403456687927246,6.032382488250732,0.04421284422278404,0.58203125,0.09101188747445121,0.7275390625,1,1137,83.140625
18500,0.2322031706571579,2048,256,0.16116642951965332,0.3426535129547119,1.0077593326568604,6.389599323272705,0.006866131909191608,0.59375,0.09500521844893228,0.7275390625,1,1137,83.140625
18750,0.04366893321275711,2048,256,0.15510961413383484,0.34537339210510254,1.0040576457977295,6.4481072425842285,-0.00914967805147171,0.59375,0.09607459370454308,0.7275390625,1,1137,83.140625
19000,0.023080134764313698,2048,256,0.1667834371328354,0.34744036197662354,1.0270129442214966,6.531408786773682,0.014180858619511127,0.56640625,0.10034333475050516,0.7275390625,1,1137,83.140625
19250,0.1774994432926178,2048,256,0.1630299687385559,0.36466407775878906,1.0730971097946167,6.39169454574585,0.0032682158052921295,0.58984375,0.08649443787726341,0.7275390625,1,1137,83.140625
19500,0.135990172624588,2048,256,0.16705337166786194,0.35678455233573914,1.0529576539993286,6.676076889038086,0.01567099615931511,0.55078125,0.09744465419498738,0.7275390625,1,1137,83.140625
19750,0.06102903187274933,2048,256,0.1636601686477661,0.3558010160923004,1.0412458181381226,6.521442413330078,0.005073790438473225,0.578125,0.1026643608493032,0.7275390625,1,1137,83.140625
20000,0.04096303880214691,2048,256,0.15495753288269043,0.3433208167552948,1.0362104177474976,6.895652770996094,-0.017294153571128845,0.55859375,0.10698565743223298,0.7275390625,1,1137,83.140625
20250,0.010176649317145348,2048,256,0.16051152348518372,0.3490147888660431,1.0072124004364014,6.087976455688477,0.012771222740411758,0.57421875,0.09742351747991052,0.7275390625,1,1137,83.140625
20500,0.009524037130177021,2048,256,0.1566753387451172,0.3461546301841736,1.0081278085708618,6.634547233581543,-0.024066394194960594,0.5703125,0.09698381605267059,0.7275390625,1,1137,83.140625
20750,0.02836325578391552,2048,256,0.1622818410396576,0.35776638984680176,1.0460327863693237,6.209318161010742,0.001013327855616808,0.58203125,0.09411727055703523,0.7275390625,1,1137,83.140625
21000,0.08369414508342743,2048,256,0.17093563079833984,0.35066357254981995,1.0592095851898193,6.98524808883667,0.011917207390069962,0.58203125,0.0956829378992552,0.7275390625,1,1137,83.140625
21250,0.13343697786331177,2048,256,0.15713338553905487,0.3428661823272705,0.9901511669158936,6.1677937507629395,-0.004715792369097471,0.578125,0.09245358126645442,0.7275390625,1,1137,83.140625
21500,0.1978713721036911,2048,256,0.15628665685653687,0.3459126949310303,1.0106184482574463,6.449913024902344,-0.008949164301156998,0.578125,0.09870626650808845,0.7275390625,1,1137,83.140625
21750,0.2623821794986725,2048,256,0.1683325469493866,0.3486756384372711,1.033778190612793,6.440988540649414,0.033289749175310135,0.57421875,0.09331136096443515,0.7275390625,1,1137,83.140625
22000,0.04844243824481964,2048,256,0.16010229289531708,0.3420804738998413,1.0101240873336792,6.511275768280029,0.007598270662128925,0.58203125,0.09914740595559124,0.7275390625,1,1137,83.140625
22250,0.1300966739654541,2048,256,0.1545928716659546,0.3507416546344757,1.0237317085266113,6.3813157081604,-0.01176431868225336,0.59375,0.0957483513338957,0.7275390625,1,1137,83.140625
22500,0.05949154496192932,2048,256,0.16243058443069458,0.3677392303943634,1.097123384475708,6.560831069946289,0.01100757997483015,0.5859375,0.09906531297019683,0.7275390625,1,1137,83.140625
22750,0.0553940013051033,2048,256,0.17083725333213806,0.3518003523349762,1.0704706907272339,7.069737434387207,0.008033636957406998,0.5703125,0.09398795347078703,0.7275390625,1,1137,83.140625
23000,0.027682628482580185,2048,256,0.16348731517791748,0.36590778827667236,1.0629479885101318,6.694987773895264,0.0006170514971017838,0.58984375,0.08731018032995053,0.7275390625,1,1137,83.140625
23250,0.011276712641119957,2048,256,0.15852931141853333,0.3450257182121277,1.0189416408538818,6.52926778793335,-0.0015735020861029625,0.58984375,0.09589636755117681,0.7275390625,1,1137,83.140625
23500,0.05617572367191315,2048,256,0.15995872020721436,0.3687688112258911,1.0984102487564087,6.45797872543335,0.0011336053721606731,0.58984375,0.09598765168630052,0.7275390625,1,1137,83.140625
23750,0.015556268393993378,2048,256,0.16426633298397064,0.34056711196899414,1.0179892778396606,6.605388641357422,0.01589110493659973,0.578125,0.08950085552351084,0.7275390625,1,1137,83.140625
24000,0.055505894124507904,2048,256,0.16305774450302124,0.37828391790390015,1.133365273475647,6.557775974273682,0.0026133786886930466,0.57421875,0.09725719290145207,0.7275390625,1,1137,83.140625
24250,0.018775228410959244,2048,256,0.16185405850410461,0.3549199402332306,1.0362367630004883,6.789184093475342,-0.0033496483229100704,0.6015625,0.09692110239120666,0.7275390625,1,1137,83.140625
24500,0.026860423386096954,2048,256,0.15878507494926453,0.34165582060813904,1.02342689037323,6.736578464508057,-0.01096024364233017,0.5625,0.10266318613139447,0.7275390625,1,1137,83.140625
24750,0.10758419334888458,2048,256,0.16195598244667053,0.3518095016479492,1.0377197265625,6.978723526000977,-0.0033357013016939163,0.578125,0.09896190751169343,0.7275390625,1,1137,83.140625
25000,0.03622277081012726,2048,256,0.1608334183692932,0.3383064866065979,1.0064098834991455,6.3446526527404785,0.013633165508508682,0.5546875,0.09604645731451456,0.7275390625,1,1137,83.140625
25250,0.15053856372833252,2048,256,0.15270370244979858,0.3484862744808197,1.0273878574371338,6.262384414672852,-0.011030531488358974,0.5703125,0.09836519167583901,0.7275390625,1,1137,83.140625
25500,0.023073870688676834,2048,256,0.1542295515537262,0.34868040680885315,1.0300192832946777,6.255380153656006,-0.006879707332700491,0.61328125,0.09327927806589287,0.7275390625,1,1137,83.140625
25750,0.025619449093937874,2048,256,0.16131052374839783,0.3410569727420807,1.0206799507141113,6.7447333335876465,-0.002166232094168663,0.58984375,0.09428993239998817,0.7275390625,1,1137,83.140625
26000,0.010210679844021797,2048,256,0.16366909444332123,0.3517523407936096,1.0168120861053467,6.241768836975098,0.011461945250630379,0.58203125,0.0959668161085574,0.7275390625,1,1137,83.140625
26250,0.10536137223243713,2048,256,0.16509640216827393,0.35962334275245667,1.0646781921386719,6.328355312347412,0.025785088539123535,0.6015625,0.09186379899620079,0.7275390625,1,1137,83.140625
26500,0.35165974497795105,2048,256,0.15353673696517944,0.33815643191337585,0.9997486472129822,6.333799839019775,-0.0021350891329348087,0.5703125,0.10091067287430633,0.7275390625,1,1137,83.140625
26750,0.025281591340899467,2048,256,0.16155116260051727,0.3440913259983063,1.015733003616333,6.495678901672363,0.015902984887361526,0.6015625,0.09090302140975837,0.7275390625,1,1137,83.140625
27000,0.02649310790002346,2048,256,0.15651287138462067,0.34046506881713867,1.0050612688064575,6.407761096954346,-0.0023298198357224464,0.57421875,0.09710403678764123,0.7275390625,1,1137,83.140625
27250,0.021517429500818253,2048,256,0.15784063935279846,0.3439786732196808,1.0344418287277222,6.923038482666016,-0.017459990456700325,0.5625,0.09395916423818562,0.7275390625,1,1137,83.140625
27500,0.13678301870822906,2048,256,0.16031551361083984,0.3424759805202484,1.0129061937332153,6.441953659057617,0.012580501846969128,0.5703125,0.09846077181282453,0.7275390625,1,1137,83.140625
27750,0.2827489972114563,2048,256,0.15280967950820923,0.334699809551239,0.9931613206863403,6.327913284301758,-0.007492817472666502,0.5703125,0.10345581608999055,0.7275390625,1,1137,83.140625
28000,0.07326104491949081,2048,256,0.15600767731666565,0.3450314700603485,1.0350950956344604,6.440693378448486,-0.004972777329385281,0.578125,0.1028393491578754,0.7275390625,1,1137,83.140625
28250,0.07690313458442688,2048,256,0.16158831119537354,0.35630637407302856,1.0360031127929688,6.717047691345215,-0.0005452237091958523,0.58203125,0.09056843539292458,0.7275390625,1,1137,83.140625
28500,0.078903429210186,2048,256,0.1579834669828415,0.35304659605026245,1.0458669662475586,6.150056838989258,0.014353139325976372,0.6171875,0.09178433638589922,0.7275390625,1,1137,83.140625
28750,0.06421772390604019,2048,256,0.16619065403938293,0.34664666652679443,1.013871192932129,6.5475382804870605,0.019144883379340172,0.5859375,0.09596250556933228,0.7275390625,1,1137,83.140625
29000,0.10639072954654694,2048,256,0.1708143800497055,0.3491913676261902,1.0264532566070557,6.687719821929932,0.029029980301856995,0.5859375,0.09517604047141504,0.7275390625,1,1137,83.140625
29250,0.05906946584582329,2048,256,0.15667301416397095,0.3579953610897064,1.1012030839920044,6.379388809204102,0.0004888861440122128,0.5859375,0.09808797198638786,0.7275390625,1,1137,83.140625
29500,0.006130648776888847,2048,256,0.16091442108154297,0.33014342188835144,0.997551441192627,6.3398213386535645,0.02144502103328705,0.5625,0.09458694556087721,0.7275390625,1,1137,83.140625
29750,0.16502054035663605,2048,256,0.15567490458488464,0.3346000909805298,1.0095995664596558,6.772177696228027,-0.012634770944714546,0.578125,0.09150848344143014,0.7275390625,1,1137,83.140625
30000,0.00848510954529047,2048,256,0.1535211205482483,0.33478930592536926,0.986024022102356,6.124542713165283,0.0008449633605778217,0.5625,0.1001971758378204,0.7275390625,1,1137,83.140625
30250,0.02029225416481495,2048,256,0.15930432081222534,0.3555871546268463,1.0276565551757812,6.495604991912842,0.0043924711644649506,0.59375,0.09424249408766627,0.7275390625,1,1137,83.140625
30500,0.021001093089580536,2048,256,0.16067679226398468,0.34564393758773804,1.0379045009613037,6.065526962280273,0.025875680148601532,0.60546875,0.09535406854411121,0.7275390625,1,1137,83.140625
30750,0.14380620419979095,2048,256,0.1560612916946411,0.3461534380912781,1.036312222480774,6.074001312255859,-0.0033248914405703545,0.58203125,0.0908611071499763,0.7275390625,1,1137,83.140625
31000,0.2829267978668213,2048,256,0.15568804740905762,0.3482570946216583,1.0253620147705078,6.324164390563965,-0.005966734606772661,0.58984375,0.08823835583461914,0.7275390625,1,1137,83.140625
31250,0.015372123569250107,2048,256,0.16492047905921936,0.34375104308128357,1.0107662677764893,6.511934757232666,0.024170417338609695,0.58203125,0.09244669602776412,0.7275390625,1,1137,83.140625
31500,0.14667639136314392,2048,256,0.15683159232139587,0.3493308424949646,1.0052038431167603,6.308197975158691,0.0020780623890459538,0.59375,0.08609562668425497,0.7275390625,1,1137,83.140625
31750,0.017883533611893654,2048,256,0.16068965196609497,0.34359848499298096,0.9904022216796875,6.134176254272461,0.020075708627700806,0.59765625,0.09434810587845277,0.7275390625,1,1137,83.140625
32000,0.028222274035215378,2048,256,0.15518882870674133,0.33354640007019043,0.9851245880126953,6.514750003814697,-0.005560353863984346,0.58984375,0.09356584928173106,0.7275390625,1,1137,83.140625
32250,0.03489818051457405,2048,256,0.15771353244781494,0.3409896790981293,0.9950202107429504,6.163401126861572,0.005712707526981831,0.59375,0.09537812967028003,0.7275390625,1,1137,83.140625
32500,0.045350223779678345,2048,256,0.15247035026550293,0.3354053795337677,0.9773375391960144,5.667976379394531,0.008813176304101944,0.5859375,0.09865023544989526,0.7275390625,1,1137,83.140625
32750,0.007886124774813652,2048,256,0.15255779027938843,0.3319372534751892,0.969131588935852,6.234996795654297,-0.012201488949358463,0.578125,0.09658221971767489,0.7275390625,1,1137,83.140625
33000,0.16377252340316772,2048,256,0.1618543416261673,0.3394567370414734,0.9926182627677917,6.433402061462402,0.011685986071825027,0.578125,0.09631675224227365,0.7275390625,1,1137,83.140625
33250,0.07955767214298248,2048,256,0.15314827859401703,0.3338952958583832,0.9642714262008667,5.819444179534912,0.007891647517681122,0.5703125,0.0908811404806329,0.7275390625,1,1137,83.140625
33500,0.03347901999950409,2048,256,0.15829439461231232,0.34429267048835754,0.9878353476524353,6.191404819488525,0.00014424603432416916,0.56640625,0.09702732657024171,0.7275390625,1,1137,83.140625
33750,0.3548722565174103,2048,256,0.16020041704177856,0.3450791537761688,1.027510404586792,6.740902900695801,-0.0075191231444478035,0.59375,0.09671167573833372,0.7275390625,1,1137,83.140625
34000,0.04777851700782776,2048,256,0.15801659226417542,0.3416067659854889,0.995783805847168,6.268349647521973,0.0077939932234585285,0.57421875,0.0996280351682799,0.7275390625,1,1137,83.140625
34250,0.02609386295080185,2048,256,0.15819168090820312,0.33689671754837036,1.0079598426818848,6.515466690063477,-0.00031292345374822617,0.57421875,0.092151664182893,0.7275390625,1,1137,83.140625
34500,0.0072158523835241795,2048,256,0.15338698029518127,0.3448585569858551,1.0027934312820435,5.844667911529541,-0.0023881252855062485,0.58984375,0.09744858035992365,0.7275390625,1,1137,83.140625
34750,0.08931584656238556,2048,256,0.1580418050289154,0.3493383228778839,0.9950340986251831,6.368908882141113,-0.0006127897650003433,0.5859375,0.08808682799281087,0.7275390625,1,1137,83.140625
35000,0.02338886633515358,2048,256,0.1550154983997345,0.3471584916114807,1.0293222665786743,5.994166851043701,0.00158013217151165,0.56640625,0.10368710711190943,0.7275390625,1,1137,83.140625
35250,0.1604251116514206,2048,256,0.1652795821428299,0.34406593441963196,1.0192492008209229,6.2985405921936035,0.03224494308233261,0.578125,0.09340611817606259,0.7275390625,1,1137,83.140625
35500,0.22191879153251648,2048,256,0.15839438140392303,0.34281444549560547,1.0079245567321777,6.106435775756836,0.006754581816494465,0.59375,0.0864318970561726,0.7275390625,1,1137,83.140625
35750,0.020652152597904205,2048,256,0.15659144520759583,0.33864301443099976,0.9973407983779907,6.239739894866943,0.005868365056812763,0.578125,0.09898753413290251,0.7275390625,1,1137,83.140625
36000,0.05915841460227966,2048,256,0.15585103631019592,0.3368622958660126,0.9779364466667175,6.039703369140625,0.0035949014127254486,0.55859375,0.100048641426838,0.7275390625,1,1137,83.140625
36250,0.06253359466791153,2048,256,0.15922600030899048,0.3437354266643524,1.0190832614898682,5.981101989746094,0.026744410395622253,0.58984375,0.09594735364953522,0.7275390625,1,1137,83.140625
36500,0.21753454208374023,2048,256,0.156887948513031,0.35517287254333496,1.0411479473114014,6.067229270935059,-0.0017076539807021618,0.578125,0.08858016147860326,0.7275390625,1,1137,83.140625
